,Ambient Pressure [Pa],dT [K],$r$ [m],Time_r [s]
0,327830.612244898,31.244897959183675,1.0034757682832518e-06,1.4000000000000001e-08
0,327830.612244898,32.04081632653062,1.0035632751611058e-06,1.3e-08
0,327830.612244898,32.83673469387755,1.0036507374976735e-06,1.5000000000000002e-08
0,327830.612244898,33.63265306122449,1.003738155491496e-06,1.6e-08
0,327830.612244898,34.42857142857143,1.003825529601511e-06,1.6e-08
0,327830.612244898,35.224489795918366,1.0039128606268708e-06,1.6e-08
0,327830.612244898,36.02040816326531,1.0040001489902776e-06,1.5000000000000002e-08
0,327830.612244898,36.816326530612244,1.0040873951163666e-06,1.4000000000000001e-08
0,327830.612244898,37.61224489795919,1.0041745992629183e-06,1.6e-08
0,327830.612244898,38.40816326530612,1.004261761646538e-06,1.7e-08
0,327830.612244898,39.20408163265306,1.0043488826661981e-06,1.7e-08
0,327830.612244898,40.0,1.0044359628931728e-06,1.7e-08
0,333953.0612244898,1.0,1.0001126751884162e-06,3.0000000000000004e-09
0,333953.0612244898,1.7959183673469388,1.0002022600051566e-06,5e-09
0,333953.0612244898,2.5918367346938775,1.0002917734251435e-06,4e-09
0,333953.0612244898,3.387755102040816,1.0003812172448145e-06,6.000000000000001e-09
0,333953.0612244898,4.183673469387755,1.0004705953457164e-06,5e-09
0,333953.0612244898,4.979591836734694,1.0005599095282143e-06,7.000000000000001e-09
0,333953.0612244898,5.775510204081632,1.0006491594289808e-06,7.000000000000001e-09
0,333953.0612244898,6.571428571428571,1.00073834839148e-06,5e-09
0,333953.0612244898,7.36734693877551,1.0008274758855073e-06,8e-09
0,333953.0612244898,8.16326530612245,1.0009165421295826e-06,8e-09
0,333953.0612244898,8.959183673469388,1.0010055496965234e-06,6.000000000000001e-09
0,333953.0612244898,9.755102040816327,1.0010944979274942e-06,9.000000000000001e-09
0,333953.0612244898,10.551020408163264,1.0011833867845585e-06,9.000000000000001e-09
0,333953.0612244898,11.346938775510203,1.0012722185175349e-06,7.000000000000001e-09
0,333953.0612244898,12.142857142857142,1.0013609931204982e-06,9.000000000000001e-09
0,333953.0612244898,12.938775510204081,1.00144970993119e-06,1e-08
0,333953.0612244898,13.73469387755102,1.0015383705935079e-06,1e-08
0,333953.0612244898,14.53061224489796,1.0016269762432063e-06,9.000000000000001e-09
0,333953.0612244898,15.326530612244898,1.0017155262998317e-06,1.1000000000000001e-08
0,333953.0612244898,16.122448979591837,1.001804020806544e-06,1.1000000000000001e-08
0,333953.0612244898,16.918367346938776,1.0018924615279099e-06,1.1000000000000001e-08
0,333953.0612244898,17.714285714285715,1.0019808490524853e-06,1e-08
0,333953.0612244898,18.510204081632654,1.0020691828781814e-06,1.2000000000000002e-08
0,333953.0612244898,19.306122448979593,1.0021574634090372e-06,1.2000000000000002e-08
0,333953.0612244898,20.10204081632653,1.0022456920361663e-06,1.2000000000000002e-08
0,333953.0612244898,20.897959183673468,1.002333869498656e-06,1e-08
0,333953.0612244898,21.693877551020407,1.0024219957062217e-06,1.3e-08
0,333953.0612244898,22.489795918367346,1.002510070444642e-06,1.3e-08
0,333953.0612244898,23.285714285714285,1.0025980948684515e-06,1.3e-08
0,333953.0612244898,24.081632653061224,1.0026860700461479e-06,1.2000000000000002e-08
0,333953.0612244898,24.877551020408163,1.0027739962774815e-06,1.2000000000000002e-08
0,333953.0612244898,25.6734693877551,1.0028618736065377e-06,1.4000000000000001e-08
0,333953.0612244898,26.46938775510204,1.0029497020207322e-06,1.4000000000000001e-08
0,333953.0612244898,27.26530612244898,1.003037482616704e-06,1.4000000000000001e-08
0,333953.0612244898,28.06122448979592,1.0031252162995212e-06,1.3e-08
0,333953.0612244898,28.857142857142858,1.0032129034349655e-06,1.2000000000000002e-08
0,333953.0612244898,29.653061224489797,1.0033005441516113e-06,1.4000000000000001e-08
0,333953.0612244898,30.448979591836736,1.0033881384634382e-06,1.5000000000000002e-08
0,333953.0612244898,31.244897959183675,1.0034756870677724e-06,1.5000000000000002e-08
0,333953.0612244898,32.04081632653062,1.0035631908756905e-06,1.5000000000000002e-08
0,333953.0612244898,32.83673469387755,1.003650650487872e-06,1.4000000000000001e-08
0,333953.0612244898,33.63265306122449,1.0037380661151396e-06,1.4000000000000001e-08
0,333953.0612244898,34.42857142857143,1.00382543796515e-06,1.6e-08
0,333953.0612244898,35.224489795918366,1.003912766156751e-06,1.6e-08
0,333953.0612244898,36.02040816326531,1.0040000513400947e-06,1.6e-08
0,333953.0612244898,36.816326530612244,1.0040872943024184e-06,1.6e-08
0,333953.0612244898,37.61224489795919,1.004174495589673e-06,1.5000000000000002e-08
0,333953.0612244898,38.40816326530612,1.0042616554604306e-06,1.5000000000000002e-08
0,333953.0612244898,39.20408163265306,1.0043487740394933e-06,1.6e-08
0,333953.0612244898,40.0,1.004435851677254e-06,1.7e-08
0,340075.51020408166,1.0,1.0001126737726134e-06,3.0000000000000004e-09
0,340075.51020408166,1.7959183673469388,1.0002022571173007e-06,5e-09
0,340075.51020408166,2.5918367346938775,1.0002917691129348e-06,4e-09
0,340075.51020408166,3.387755102040816,1.000381211514095e-06,6.000000000000001e-09
0,340075.51020408166,4.183673469387755,1.0004705876996159e-06,6.000000000000001e-09
0,340075.51020408166,4.979591836734694,1.0005599006146167e-06,7.000000000000001e-09
0,340075.51020408166,5.775510204081632,1.0006491486870333e-06,7.000000000000001e-09
0,340075.51020408166,6.571428571428571,1.000738335711097e-06,6.000000000000001e-09
0,340075.51020408166,7.36734693877551,1.0008274619096928e-06,8e-09
0,340075.51020408166,8.16326530612245,1.0009165261800238e-06,8e-09
0,340075.51020408166,8.959183673469388,1.00100553165192e-06,7.000000000000001e-09
0,340075.51020408166,9.755102040816327,1.0010944785232649e-06,8e-09
0,340075.51020408166,10.551020408163264,1.0011833654858968e-06,9.000000000000001e-09
0,340075.51020408166,11.346938775510203,1.001272194843298e-06,9.000000000000001e-09
0,340075.51020408166,12.142857142857142,1.001360967823573e-06,8e-09
0,340075.51020408166,12.938775510204081,1.0014496830344903e-06,1e-08
0,340075.51020408166,13.73469387755102,1.0015383412445303e-06,1e-08
0,340075.51020408166,14.53061224489796,1.00162694474097e-06,9.000000000000001e-09
0,340075.51020408166,15.326530612244898,1.0017154931323905e-06,1e-08
0,340075.51020408166,16.122448979591837,1.0018039857064302e-06,1.1000000000000001e-08
0,340075.51020408166,16.918367346938776,1.0018924237525695e-06,1.1000000000000001e-08
0,340075.51020408166,17.714285714285715,1.0019808089340742e-06,1e-08
0,340075.51020408166,18.510204081632654,1.0020691410859612e-06,1.1000000000000001e-08
0,340075.51020408166,19.306122448979593,1.002157419634979e-06,1.2000000000000002e-08
0,340075.51020408166,20.10204081632653,1.0022456455149458e-06,1.2000000000000002e-08
0,340075.51020408166,20.897959183673468,1.0023338204169077e-06,1.2000000000000002e-08
0,340075.51020408166,21.693877551020407,1.0024219444696109e-06,1.1000000000000001e-08
0,340075.51020408166,22.489795918367346,1.0025100173602672e-06,1.3e-08
0,340075.51020408166,23.285714285714285,1.0025980392885705e-06,1.3e-08
0,340075.51020408166,24.081632653061224,1.0026860114672296e-06,1.3e-08
0,340075.51020408166,24.877551020408163,1.0027739351631008e-06,1.2000000000000002e-08
0,340075.51020408166,25.6734693877551,1.0028618102445119e-06,1.2000000000000002e-08
0,340075.51020408166,26.46938775510204,1.0029496366357946e-06,1.4000000000000001e-08
0,340075.51020408166,27.26530612244898,1.0030374146207366e-06,1.4000000000000001e-08
