,Ambient Pressure [Pa],dT [K],$k$ [m/s]
0,376810.20408163266,13.73469387755102,1.8175355256292112e-18
0,376810.20408163266,14.53061224489796,1.615587133892632e-18
0,376810.20408163266,15.326530612244898,1.8175355256292112e-18
0,376810.20408163266,16.122448979591837,1.2116903504194741e-18
0,376810.20408163266,16.918367346938776,1.2116903504194741e-18
0,376810.20408163266,17.714285714285715,1.615587133892632e-18
0,376810.20408163266,18.510204081632654,1.8175355256292112e-18
0,376810.20408163266,19.306122448979593,1.8175355256292112e-18
0,376810.20408163266,20.10204081632653,1.615587133892632e-18
0,376810.20408163266,20.897959183673468,1.8175355256292112e-18
0,376810.20408163266,21.693877551020407,1.615587133892632e-18
0,376810.20408163266,22.489795918367346,
0,376810.20408163266,23.285714285714285,
0,376810.20408163266,24.081632653061224,
0,376810.20408163266,24.877551020408163,
0,376810.20408163266,25.6734693877551,
0,376810.20408163266,26.46938775510204,
0,376810.20408163266,27.26530612244898,
0,376810.20408163266,28.06122448979592,
0,376810.20408163266,28.857142857142858,
0,376810.20408163266,29.653061224489797,
0,376810.20408163266,30.448979591836736,
0,376810.20408163266,31.244897959183675,
0,376810.20408163266,32.04081632653062,
0,376810.20408163266,32.83673469387755,
0,376810.20408163266,33.63265306122449,
0,376810.20408163266,34.42857142857143,
0,376810.20408163266,35.224489795918366,
0,376810.20408163266,36.02040816326531,
0,376810.20408163266,36.816326530612244,
0,376810.20408163266,37.61224489795919,
0,376810.20408163266,38.40816326530612,
0,376810.20408163266,39.20408163265306,
0,376810.20408163266,40.0,
0,382932.6530612245,1.0,1.615587133892632e-18
0,382932.6530612245,1.7959183673469388,1.2116903504194741e-18
0,382932.6530612245,2.5918367346938775,1.8175355256292112e-18
0,382932.6530612245,3.387755102040816,1.615587133892632e-18
0,382932.6530612245,4.183673469387755,1.8175355256292112e-18
0,382932.6530612245,4.979591836734694,1.615587133892632e-18
0,382932.6530612245,5.775510204081632,1.8175355256292112e-18
0,382932.6530612245,6.571428571428571,1.8175355256292112e-18
0,382932.6530612245,7.36734693877551,1.2116903504194741e-18
0,382932.6530612245,8.16326530612245,1.2116903504194741e-18
0,382932.6530612245,8.959183673469388,1.615587133892632e-18
0,382932.6530612245,9.755102040816327,1.615587133892632e-18
0,382932.6530612245,10.551020408163264,1.2116903504194741e-18
0,382932.6530612245,11.346938775510203,1.2116903504194741e-18
0,382932.6530612245,12.142857142857142,1.8175355256292112e-18
0,382932.6530612245,12.938775510204081,1.615587133892632e-18
0,382932.6530612245,13.73469387755102,1.615587133892632e-18
0,382932.6530612245,14.53061224489796,1.615587133892632e-18
0,382932.6530612245,15.326530612244898,1.615587133892632e-18
0,382932.6530612245,16.122448979591837,1.615587133892632e-18
0,382932.6530612245,16.918367346938776,1.8175355256292112e-18
0,382932.6530612245,17.714285714285715,1.615587133892632e-18
0,382932.6530612245,18.510204081632654,1.615587133892632e-18
0,382932.6530612245,19.306122448979593,1.2116903504194741e-18
0,382932.6530612245,20.10204081632653,1.615587133892632e-18
0,382932.6530612245,20.897959183673468,1.615587133892632e-18
0,382932.6530612245,21.693877551020407,1.615587133892632e-18
0,382932.6530612245,22.489795918367346,
0,382932.6530612245,23.285714285714285,
0,382932.6530612245,24.081632653061224,
0,382932.6530612245,24.877551020408163,
0,382932.6530612245,25.6734693877551,
0,382932.6530612245,26.46938775510204,
0,382932.6530612245,27.26530612244898,
0,382932.6530612245,28.06122448979592,
0,382932.6530612245,28.857142857142858,
0,382932.6530612245,29.653061224489797,
0,382932.6530612245,30.448979591836736,
0,382932.6530612245,31.244897959183675,
0,382932.6530612245,32.04081632653062,
0,382932.6530612245,32.83673469387755,
0,382932.6530612245,33.63265306122449,
0,382932.6530612245,34.42857142857143,
0,382932.6530612245,35.224489795918366,
0,382932.6530612245,36.02040816326531,
0,382932.6530612245,36.816326530612244,
0,382932.6530612245,37.61224489795919,
0,382932.6530612245,38.40816326530612,
0,382932.6530612245,39.20408163265306,
0,382932.6530612245,40.0,
0,389055.10204081633,1.0,1.8175355256292112e-18
0,389055.10204081633,1.7959183673469388,1.2116903504194741e-18
0,389055.10204081633,2.5918367346938775,1.4136387421560532e-18
0,389055.10204081633,3.387755102040816,1.2116903504194741e-18
0,389055.10204081633,4.183673469387755,1.8175355256292112e-18
0,389055.10204081633,4.979591836734694,1.8175355256292112e-18
0,389055.10204081633,5.775510204081632,1.615587133892632e-18
0,389055.10204081633,6.571428571428571,1.615587133892632e-18
0,389055.10204081633,7.36734693877551,1.2116903504194741e-18
0,389055.10204081633,8.16326530612245,1.2116903504194741e-18
0,389055.10204081633,8.959183673469388,1.615587133892632e-18
0,389055.10204081633,9.755102040816327,1.8175355256292112e-18
0,389055.10204081633,10.551020408163264,1.8175355256292112e-18
0,389055.10204081633,11.346938775510203,1.615587133892632e-18
0,389055.10204081633,12.142857142857142,1.8175355256292112e-18
0,389055.10204081633,12.938775510204081,1.8175355256292112e-18
0,389055.10204081633,13.73469387755102,1.615587133892632e-18
0,389055.10204081633,14.53061224489796,1.8175355256292112e-18
0,389055.10204081633,15.326530612244898,1.8175355256292112e-18
0,389055.10204081633,16.122448979591837,1.615587133892632e-18
0,389055.10204081633,16.918367346938776,1.8175355256292112e-18
0,389055.10204081633,17.714285714285715,1.615587133892632e-18
0,389055.10204081633,18.510204081632654,1.8175355256292112e-18
0,389055.10204081633,19.306122448979593,1.2116903504194741e-18
0,389055.10204081633,20.10204081632653,1.615587133892632e-18
0,389055.10204081633,20.897959183673468,1.615587133892632e-18
0,389055.10204081633,21.693877551020407,1.8175355256292112e-18
0,389055.10204081633,22.489795918367346,
0,389055.10204081633,23.285714285714285,
0,389055.10204081633,24.081632653061224,
0,389055.10204081633,24.877551020408163,
0,389055.10204081633,25.6734693877551,
0,389055.10204081633,26.46938775510204,
0,389055.10204081633,27.26530612244898,
0,389055.10204081633,28.06122448979592,
0,389055.10204081633,28.857142857142858,
0,389055.10204081633,29.653061224489797,
0,389055.10204081633,30.448979591836736,
0,389055.10204081633,31.244897959183675,
0,389055.10204081633,32.04081632653062,
0,389055.10204081633,32.83673469387755,
0,389055.10204081633,33.63265306122449,
0,389055.10204081633,34.42857142857143,
0,389055.10204081633,35.224489795918366,
0,389055.10204081633,36.02040816326531,
0,389055.10204081633,36.816326530612244,
0,389055.10204081633,37.61224489795919,
0,389055.10204081633,38.40816326530612,
0,389055.10204081633,39.20408163265306,
0,389055.10204081633,40.0,
0,395177.55102040817,1.0,1.615587133892632e-18
0,395177.55102040817,1.7959183673469388,1.8175355256292112e-18
0,395177.55102040817,2.5918367346938775,1.8175355256292112e-18
0,395177.55102040817,3.387755102040816,1.615587133892632e-18
0,395177.55102040817,4.183673469387755,1.615587133892632e-18
0,395177.55102040817,4.979591836734694,1.615587133892632e-18
0,395177.55102040817,5.775510204081632,1.8175355256292112e-18
0,395177.55102040817,6.571428571428571,1.8175355256292112e-18
0,395177.55102040817,7.36734693877551,1.2116903504194741e-18
0,395177.55102040817,8.16326530612245,1.2116903504194741e-18
0,395177.55102040817,8.959183673469388,1.8175355256292112e-18
0,395177.55102040817,9.755102040816327,1.2116903504194741e-18
0,395177.55102040817,10.551020408163264,1.615587133892632e-18
0,395177.55102040817,11.346938775510203,1.2116903504194741e-18
0,395177.55102040817,12.142857142857142,1.8175355256292112e-18
0,395177.55102040817,12.938775510204081,1.2116903504194741e-18
0,395177.55102040817,13.73469387755102,1.8175355256292112e-18
0,395177.55102040817,14.53061224489796,1.615587133892632e-18
0,395177.55102040817,15.326530612244898,1.8175355256292112e-18
0,395177.55102040817,16.122448979591837,1.2116903504194741e-18
0,395177.55102040817,16.918367346938776,1.615587133892632e-18
0,395177.55102040817,17.714285714285715,1.8175355256292112e-18
0,395177.55102040817,18.510204081632654,1.8175355256292112e-18
0,395177.55102040817,19.306122448979593,1.4136387421560532e-18
0,395177.55102040817,20.10204081632653,1.8175355256292112e-18
0,395177.55102040817,20.897959183673468,1.615587133892632e-18
0,395177.55102040817,21.693877551020407,1.8175355256292112e-18
0,395177.55102040817,22.489795918367346,
0,395177.55102040817,23.285714285714285,
0,395177.55102040817,24.081632653061224,
0,395177.55102040817,24.877551020408163,
0,395177.55102040817,25.6734693877551,
0,395177.55102040817,26.46938775510204,
0,395177.55102040817,27.26530612244898,
0,395177.55102040817,28.06122448979592,
0,395177.55102040817,28.857142857142858,
0,395177.55102040817,29.653061224489797,
0,395177.55102040817,30.448979591836736,
0,395177.55102040817,31.244897959183675,
0,395177.55102040817,32.04081632653062,
0,395177.55102040817,32.83673469387755,
0,395177.55102040817,33.63265306122449,
0,395177.55102040817,34.42857142857143,
0,395177.55102040817,35.224489795918366,
0,395177.55102040817,36.02040816326531,
0,395177.55102040817,36.816326530612244,
0,395177.55102040817,37.61224489795919,
0,395177.55102040817,38.40816326530612,
0,395177.55102040817,39.20408163265306,
0,395177.55102040817,40.0,
0,401300.0,1.0,1.615587133892632e-18
0,401300.0,1.7959183673469388,1.8175355256292112e-18
0,401300.0,2.5918367346938775,1.8175355256292112e-18
0,401300.0,3.387755102040816,1.8175355256292112e-18
0,401300.0,4.183673469387755,1.615587133892632e-18
0,401300.0,4.979591836734694,1.8175355256292112e-18
0,401300.0,5.775510204081632,1.8175355256292112e-18
0,401300.0,6.571428571428571,1.8175355256292112e-18
0,401300.0,7.36734693877551,1.615587133892632e-18
0,401300.0,8.16326530612245,1.2116903504194741e-18
0,401300.0,8.959183673469388,1.615587133892632e-18
0,401300.0,9.755102040816327,1.4136387421560532e-18
0,401300.0,10.551020408163264,1.615587133892632e-18
0,401300.0,11.346938775510203,1.2116903504194741e-18
0,401300.0,12.142857142857142,1.2116903504194741e-18
0,401300.0,12.938775510204081,1.8175355256292112e-18
0,401300.0,13.73469387755102,1.4136387421560532e-18
0,401300.0,14.53061224489796,1.615587133892632e-18
0,401300.0,15.326530612244898,1.8175355256292112e-18
0,401300.0,16.122448979591837,1.2116903504194741e-18
0,401300.0,16.918367346938776,1.2116903504194741e-18
0,401300.0,17.714285714285715,1.615587133892632e-18
0,401300.0,18.510204081632654,1.615587133892632e-18
0,401300.0,19.306122448979593,1.615587133892632e-18
0,401300.0,20.10204081632653,1.615587133892632e-18
0,401300.0,20.897959183673468,1.615587133892632e-18
0,401300.0,21.693877551020407,1.615587133892632e-18
0,401300.0,22.489795918367346,
0,401300.0,23.285714285714285,
0,401300.0,24.081632653061224,
0,401300.0,24.877551020408163,
0,401300.0,25.6734693877551,
0,401300.0,26.46938775510204,
0,401300.0,27.26530612244898,
0,401300.0,28.06122448979592,
0,401300.0,28.857142857142858,
0,401300.0,29.653061224489797,
0,401300.0,30.448979591836736,
0,401300.0,31.244897959183675,
0,401300.0,32.04081632653062,
0,401300.0,32.83673469387755,
0,401300.0,33.63265306122449,
0,401300.0,34.42857142857143,
0,401300.0,35.224489795918366,
0,401300.0,36.02040816326531,
0,401300.0,36.816326530612244,
0,401300.0,37.61224489795919,
0,401300.0,38.40816326530612,
0,401300.0,39.20408163265306,
0,401300.0,40.0,
